step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
525,PAYMENT,3229.67,C679753029,0.0,0.0,M82400250,0.0,0.0,0,0
116,CASH_OUT,12477.96,C1758753461,12477.96,0.0,C1314480354,0.0,12477.96,1,0
360,CASH_OUT,78357.77,C1648787789,78357.77,0.0,C1789053993,10533.98,88891.75,1,0
8,TRANSFER,1078013.76,C1026280121,0.0,0.0,C277510102,0.0,970749.68,1,0
212,CASH_IN,183268.75,C785728779,59969.0,243237.75,C25499161,689449.51,270005.98,0,0
404,PAYMENT,1002.99,C1796020538,12118.0,11115.01,M1752870897,0.0,0.0,0,0
136,TRANSFER,199878.85,C652728063,199878.85,0.0,C1111932941,0.0,0.0,1,0
173,CASH_OUT,2232667.51,C441260218,2232667.51,0.0,C1543135091,205027.36,2437694.87,1,0
381,CASH_OUT,703882.14,C536229178,703882.14,0.0,C1631425585,100650.86,804533.01,1,0
47,CASH_OUT,61487.67,C2064498880,61487.67,0.0,C1457751793,0.0,61487.67,1,0
390,CASH_OUT,1084144.37,C1515227045,1084144.37,0.0,C1377230144,13948.07,1098092.44,1,0
446,TRANSFER,398041.98,C1674336510,398041.98,0.0,C31094949,0.0,0.0,1,0
514,TRANSFER,3551771.18,C1210787759,3551771.18,0.0,C149454749,0.0,0.0,1,0
677,TRANSFER,1600721.32,C1890383797,1600721.32,0.0,C1224355851,0.0,0.0,1,0
205,PAYMENT,2129.83,C748964604,0.0,0.0,M1792844041,0.0,0.0,0,0
528,CASH_OUT,181224.98,C1087737188,181224.98,0.0,C2145025000,23302.75,204527.73,1,0
11,CASH_IN,370750.43,C1033263501,259.0,371009.43,C1724260087,21220.0,0.0,0,0
351,CASH_OUT,4129482.96,C353183181,4129482.96,0.0,C2040628937,3271377.92,7400860.88,1,0
21,CASH_IN,485845.32,C1016739177,1253980.2,1739825.52,C1543840250,1033961.4,548116.09,0,0
273,CASH_OUT,76642.85,C1404020862,76642.85,0.0,C1564124354,1497980.41,1574623.26,1,0
34,CASH_OUT,381324.11,C250409036,237725.49,0.0,C95137,2062322.67,2443646.78,0,0
596,TRANSFER,434401.5,C1025875217,434401.5,0.0,C918049082,0.0,0.0,1,0
735,TRANSFER,256417.06,C383197535,256417.06,0.0,C316531144,0.0,0.0,1,0
410,CASH_OUT,206985.26,C1357050524,206985.26,0.0,C319370908,1372.42,208357.68,1,0
167,PAYMENT,17895.67,C795736064,0.0,0.0,M2037683781,0.0,0.0,0,0
306,CASH_IN,243174.39,C1600989345,21813.0,264987.39,C1160779612,555109.69,311935.31,0,0
373,CASH_IN,260915.72,C1982897898,4961944.43,5222860.15,C1519050459,300747.85,39832.13,0,0
307,CASH_OUT,2343696.85,C1652159172,2343696.85,0.0,C1212506708,158778.61,2502475.46,1,0
455,TRANSFER,7618.49,C1155509146,7618.49,0.0,C1138077225,0.0,0.0,1,0
599,PAYMENT,16696.7,C117773462,78051.79,61355.09,M1081509145,0.0,0.0,0,0
86,CASH_OUT,8931607.89,C849209216,8931607.89,0.0,C754619416,141515.57,9073123.46,1,0
683,TRANSFER,6545346.16,C2078436803,6545346.16,0.0,C653053938,0.0,0.0,1,0
692,TRANSFER,46072.33,C1599191169,46072.33,0.0,C1035155877,0.0,0.0,1,0
640,CASH_OUT,40867.66,C1092813707,40867.66,0.0,C769266186,0.0,40867.66,1,0
461,TRANSFER,873356.47,C1856023832,873356.47,0.0,C625389009,0.0,0.0,1,0
614,CASH_OUT,2739248.3,C2038452856,2739248.3,0.0,C1576408634,15505667.41,18244915.71,1,0
411,CASH_OUT,2068313.94,C338311472,2068313.94,0.0,C1131834798,0.0,2068313.94,1,0
382,PAYMENT,8158.73,C621202871,0.0,0.0,M518264260,0.0,0.0,0,0
661,TRANSFER,6695070.79,C1895081516,6695070.79,0.0,C849791185,0.0,0.0,1,0
133,PAYMENT,12074.18,C502400282,0.0,0.0,M2107171109,0.0,0.0,0,0
42,CASH_OUT,334276.08,C1006070662,334276.08,0.0,C1475265472,318089.61,652365.68,1,0
265,CASH_OUT,3929113.14,C663685231,3929113.14,0.0,C1288873537,2171552.02,6100665.15,1,0
522,TRANSFER,1543975.74,C802285127,1543975.74,0.0,C1728741843,0.0,0.0,1,0
12,CASH_IN,615125.17,C297070520,1049318.07,1664443.23,C560829524,1184694.09,222712.02,0,0
615,CASH_OUT,75113.49,C209058213,75113.49,0.0,C1798476342,2401380.3,2476493.79,1,0
363,TRANSFER,56231.05,C289350716,56231.05,0.0,C106224220,0.0,0.0,1,0
262,CASH_OUT,328427.77,C1592579801,328427.77,0.0,C1306965361,49762.33,378190.1,1,0
255,CASH_IN,295552.85,C1802290155,7077821.79,7373374.64,C1653110948,2069941.22,1774388.37,0,0
268,CASH_OUT,1070857.97,C1513064965,1070857.97,0.0,C1686203571,0.0,1070857.97,1,0
191,CASH_OUT,114743.39,C1557023354,114743.39,0.0,C532073987,65672.88,180416.27,1,0
41,CASH_OUT,155399.19,C2034590497,28563.0,0.0,C505214781,0.0,155399.19,0,0
373,TRANSFER,141410.98,C530984971,141410.98,0.0,C215554874,0.0,0.0,1,0
147,TRANSFER,1137603.28,C318449492,1137603.28,0.0,C632641086,0.0,0.0,1,0
618,TRANSFER,153870.09,C1155778843,153870.09,0.0,C636633653,0.0,0.0,1,0
381,CASH_OUT,75514.45,C1105389212,55525.0,0.0,C977859325,0.0,75514.45,0,0
35,CASH_OUT,38769.49,C720001120,105773.0,67003.51,C1338531385,337335.88,376105.38,0,0
18,PAYMENT,10636.59,C1375798611,99004.0,88367.41,M246518947,0.0,0.0,0,0
79,TRANSFER,1619331.51,C144675030,1619331.51,0.0,C660991644,0.0,0.0,1,0
330,CASH_OUT,184017.68,C1225638889,0.0,0.0,C384108849,5542401.98,5726419.66,0,0
312,DEBIT,2159.82,C1561545090,18398.0,16238.18,C984733261,44251.09,46410.91,0,0
380,PAYMENT,5466.03,C1896561078,0.0,0.0,M831854039,0.0,0.0,0,0
395,CASH_OUT,195279.32,C1322816091,8034.0,0.0,C783744142,0.0,195279.32,0,0
306,CASH_IN,152123.98,C807640787,15295473.64,15447597.61,C1831256584,235400.03,83276.05,0,0
230,TRANSFER,3774746.08,C721399587,3774746.08,0.0,C811425759,0.0,0.0,1,0
274,CASH_IN,46110.89,C845082210,7867568.23,7913679.13,C1530024522,591962.05,545851.16,0,0
279,PAYMENT,2092.35,C395301632,26151.0,24058.65,M721631842,0.0,0.0,0,0
45,CASH_OUT,217255.97,C1291131466,217255.97,0.0,C1786011910,2115234.86,2332490.82,1,0
13,PAYMENT,5792.93,C103146240,546442.48,540649.55,M1359357466,0.0,0.0,0,0
312,TRANSFER,10000000.0,C1562962865,16580427.81,6580427.81,C964933148,0.0,0.0,1,0
161,TRANSFER,1336901.11,C1039450195,1336901.11,0.0,C221111810,0.0,0.0,1,0
486,CASH_OUT,143500.62,C1105017179,143500.62,0.0,C1386404249,0.0,143500.62,1,0
63,TRANSFER,197226.65,C1538536157,197226.65,0.0,C1896614473,0.0,0.0,1,0
251,CASH_OUT,82112.74,C1458675534,82112.74,0.0,C1324801555,7968.15,90080.89,1,0
445,CASH_OUT,100433.21,C1558137654,100433.21,0.0,C1468294799,1935472.98,2035906.19,1,0
323,CASH_IN,312850.64,C1205642418,30496.0,343346.64,C1595965288,0.0,0.0,0,0
288,PAYMENT,8869.18,C1162421092,0.0,0.0,M813122700,0.0,0.0,0,0
234,TRANSFER,225923.37,C1439734437,225923.37,0.0,C119989441,0.0,0.0,1,0
125,TRANSFER,621569.61,C288917283,621569.61,0.0,C652970534,0.0,0.0,1,0
211,PAYMENT,2373.34,C977931206,0.0,0.0,M497666513,0.0,0.0,0,0
37,CASH_IN,598500.88,C1364179333,3671539.85,4270040.73,C25366193,831014.24,232513.36,0,0
43,PAYMENT,12675.99,C2079444990,207049.31,194373.32,M399997028,0.0,0.0,0,0
403,CASH_OUT,88777.62,C1742235541,179.0,0.0,C1896221738,2192157.68,2280935.31,0,0
565,TRANSFER,1167816.02,C208504686,1167816.02,0.0,C242203557,0.0,0.0,1,0
170,CASH_OUT,176700.12,C1854024553,176700.12,0.0,C1656789626,0.0,176700.12,1,0
302,PAYMENT,23442.8,C1048726177,0.0,0.0,M1482756423,0.0,0.0,0,0
185,PAYMENT,6518.92,C2092489566,467318.42,460799.5,M400851415,0.0,0.0,0,0
404,CASH_OUT,208414.1,C1170805595,0.0,0.0,C2084782836,499109.86,707523.96,0,0
208,CASH_IN,429033.34,C1668733907,449.0,429482.34,C1795647515,217084.64,0.0,0,0
607,CASH_OUT,135428.39,C872780920,135428.39,0.0,C276803409,538415.4,673843.78,1,0
519,CASH_OUT,1558.46,C1328326914,1558.46,0.0,C1112423132,1090398.04,1091956.51,1,0
605,TRANSFER,504532.72,C1419487252,504532.72,0.0,C1594325681,0.0,0.0,1,0
18,PAYMENT,8152.51,C168040565,141863.0,133710.49,M1540661336,0.0,0.0,0,0
696,CASH_OUT,343972.5,C318150552,343972.5,0.0,C1956659443,0.0,343972.5,1,0
11,CASH_OUT,276072.7,C302278965,5090.0,0.0,C1762730828,106.0,383867.89,0,0
527,TRANSFER,6087.58,C2043835965,6087.58,0.0,C1646194293,0.0,0.0,1,0
378,CASH_IN,65488.79,C1561375633,179250.0,244738.79,C717663237,434687.23,369198.43,0,0
265,TRANSFER,5721871.91,C1616758519,5721871.91,0.0,C96929934,0.0,0.0,1,0
282,PAYMENT,21002.91,C24702312,0.0,0.0,M1189039736,0.0,0.0,0,0
281,PAYMENT,4562.59,C2076797179,0.0,0.0,M773787587,0.0,0.0,0,0
570,CASH_OUT,3712.11,C437016354,3712.11,0.0,C1109457703,185441.34,189153.45,1,0
523,TRANSFER,7603589.38,C1672263305,7603589.38,0.0,C1495920841,0.0,0.0,1,0
329,CASH_IN,310756.55,C1612077042,336247.0,647003.55,C401309634,148669.22,0.0,0,0
377,CASH_OUT,253509.78,C842718269,8243.0,0.0,C2109259119,3427437.29,3680947.07,0,0
324,PAYMENT,25891.42,C781678695,68763.0,42871.58,M1380145882,0.0,0.0,0,0
182,TRANSFER,397336.62,C658834146,0.0,0.0,C613453524,1136184.94,1533521.55,0,0
247,CASH_OUT,76646.05,C1873858924,76646.05,0.0,C587506100,0.0,76646.05,1,0
181,TRANSFER,460725.83,C1917217676,0.0,0.0,C669247646,1055585.29,1516311.12,0,0
717,CASH_OUT,6512846.44,C1850890702,6512846.44,0.0,C944966910,132217.8,6645064.24,1,0
543,TRANSFER,2558618.27,C1229649217,2558618.27,0.0,C642148524,0.0,0.0,1,0
240,TRANSFER,74076.48,C1589254614,74076.48,0.0,C1147163702,0.0,0.0,1,0
156,CASH_IN,281416.71,C976415246,1656908.63,1938325.34,C746452317,543485.66,262068.96,0,0
10,PAYMENT,1051.36,C1090880642,0.0,0.0,M38523718,0.0,0.0,0,0
161,CASH_OUT,10000000.0,C724193820,10000000.0,0.0,C667232119,0.0,10000000.0,1,0
398,CASH_OUT,371771.44,C1654533591,371771.44,0.0,C23426726,4665671.71,5037443.15,1,0
723,CASH_OUT,6199009.0,C935658927,6199009.0,0.0,C1938522935,938804.47,7137813.47,1,0
407,PAYMENT,45346.41,C1745771243,28670.6,0.0,M879971649,0.0,0.0,0,0
665,CASH_OUT,40819.72,C493844715,40819.72,0.0,C195565327,1455161.15,1495980.87,1,0
213,CASH_OUT,188658.45,C1344277836,188658.45,0.0,C78389368,0.0,188658.45,1,0
561,TRANSFER,1383818.98,C833791313,1383818.98,0.0,C586813963,0.0,0.0,1,0
24,PAYMENT,3697.45,C1856118899,19978.0,16280.55,M306138480,0.0,0.0,0,0
135,CASH_OUT,7927.06,C2071408487,7927.06,0.0,C1313763244,0.0,7927.06,1,0
572,CASH_OUT,161016.65,C1403093345,161016.65,0.0,C1655653682,92806.24,253822.89,1,0
44,CASH_OUT,48044.6,C1610904099,0.0,0.0,C154528513,1621574.36,1669618.97,0,0
137,CASH_OUT,368897.02,C2024314200,107044.72,0.0,C530339642,0.0,368897.02,0,0
402,PAYMENT,37714.71,C792873291,0.0,0.0,M1390202229,0.0,0.0,0,0
140,CASH_OUT,4400457.84,C148679503,4400457.84,0.0,C470122126,1284135.8,5684593.64,1,0
160,TRANSFER,10000000.0,C313051938,37670038.08,27670038.08,C2055653883,0.0,0.0,1,0
603,TRANSFER,1778520.7,C1279323433,1778520.7,0.0,C1913190788,0.0,0.0,1,0
582,TRANSFER,1270565.77,C2113990819,1270565.77,0.0,C529741331,0.0,0.0,1,0
351,PAYMENT,5316.98,C1731264538,455270.12,449953.15,M1003483593,0.0,0.0,0,0
160,CASH_OUT,1284959.39,C2093073106,1284959.39,0.0,C1196198165,814622.86,2099582.25,1,0
684,CASH_OUT,537025.01,C1996857872,537025.01,0.0,C1192227259,10631848.04,11168873.06,1,0
317,TRANSFER,487276.8,C1002859898,487276.8,0.0,C647242478,0.0,0.0,1,0
356,CASH_OUT,369672.98,C945029298,0.0,0.0,C933066669,2783044.96,3152717.93,0,0
572,TRANSFER,1068952.42,C2072964053,1068952.42,0.0,C1016759454,0.0,0.0,1,0
259,CASH_OUT,108653.25,C496339929,0.0,0.0,C1459769588,676450.48,785103.73,0,0
225,CASH_IN,122272.57,C1899955459,277.0,122549.57,C534355465,139183.76,16911.19,0,0
430,TRANSFER,3302492.95,C2115449921,3302492.95,0.0,C314077583,0.0,0.0,1,0
164,TRANSFER,175267.61,C242919633,175267.61,0.0,C1805134264,0.0,0.0,1,0
384,TRANSFER,136903.9,C1899752414,136903.9,0.0,C273852737,0.0,0.0,1,0
224,CASH_OUT,8111.09,C151901104,8111.09,0.0,C797070356,0.0,8111.09,1,0
736,CASH_OUT,10000000.0,C1842402025,10000000.0,0.0,C1291939349,0.0,10000000.0,1,0
641,CASH_OUT,2205.55,C1938167452,2205.55,0.0,C700621528,262952.99,265158.54,1,0
322,TRANSFER,365114.84,C516411527,365114.84,0.0,C1860612852,0.0,0.0,1,0
163,CASH_IN,108368.85,C277198072,3947094.94,4055463.79,C1070538131,3675635.07,3567266.22,0,0
153,TRANSFER,234853.95,C1944993034,234853.95,0.0,C2019813234,0.0,0.0,1,0
286,PAYMENT,11001.25,C588144589,12847.0,1845.75,M1213635424,0.0,0.0,0,0
580,TRANSFER,105861.07,C261904702,105861.07,0.0,C152930989,0.0,0.0,1,0
6,TRANSFER,17320.91,C788790720,17320.91,0.0,C1589547066,0.0,0.0,1,0
139,TRANSFER,509883.89,C2041658441,106486.0,0.0,C643201744,765130.77,1275014.66,0,0
727,TRANSFER,276298.49,C2044117692,276298.49,0.0,C71460104,0.0,0.0,1,0
273,CASH_OUT,310477.79,C410222713,72059.0,0.0,C503457821,689315.46,999793.25,0,0
46,PAYMENT,4868.1,C324284770,20365.0,15496.9,M746186404,0.0,0.0,0,0
697,CASH_OUT,620791.47,C47005930,620791.47,0.0,C2048724307,1409463.69,2030255.17,1,0
308,TRANSFER,4620.02,C709504414,144369.0,139748.98,C636049640,0.0,4620.02,0,0
299,CASH_OUT,1158358.08,C740548252,1158358.08,0.0,C1317682776,0.0,1158358.08,1,0
372,TRANSFER,404621.03,C1069727690,150501.0,0.0,C714178102,8928560.17,9333181.2,0,0
452,TRANSFER,1138384.29,C599862051,1138384.29,0.0,C220508389,0.0,0.0,1,0
582,TRANSFER,781988.85,C646587946,781988.85,0.0,C1426895610,0.0,0.0,1,0
187,CASH_OUT,44164.0,C1262447125,44164.0,0.0,C461319045,999955.56,1044119.56,1,0
299,PAYMENT,10396.44,C740764473,0.0,0.0,M26259572,0.0,0.0,0,0
405,CASH_OUT,199952.03,C22818654,0.0,0.0,C1079208050,1863627.42,2063579.45,0,0
275,CASH_IN,305515.42,C539780774,164340.63,469856.05,C1580543546,11104497.77,10798982.35,0,0
634,CASH_OUT,215299.28,C1776720234,215299.28,0.0,C1185292292,625774.78,841074.06,1,0
410,TRANSFER,2406332.79,C676092302,2406332.79,0.0,C636444299,0.0,0.0,1,0
492,CASH_OUT,51394.35,C781854007,0.0,0.0,C1575630012,100887.24,152281.59,0,0
134,CASH_IN,336234.76,C1968226943,240428.0,576662.76,C897299398,2827696.74,2491461.98,0,0
37,CASH_IN,624723.54,C48767001,82815.0,707538.54,C1708458655,221351.15,0.0,0,0
132,PAYMENT,5017.91,C445439516,366160.39,361142.48,M1286376155,0.0,0.0,0,0
46,TRANSFER,585010.21,C1948614614,585010.21,0.0,C218558993,0.0,0.0,1,0
712,TRANSFER,372703.48,C96988544,372703.48,0.0,C1886829961,0.0,0.0,1,0
380,CASH_OUT,799797.88,C708298285,799797.88,0.0,C130302378,4381942.46,5181740.34,1,0
17,CASH_OUT,182265.92,C1353359020,34778.0,0.0,C444685031,6374425.18,6556691.1,0,0
332,TRANSFER,19226.25,C56751982,19226.25,0.0,C2138523923,0.0,0.0,1,0
188,TRANSFER,218114.73,C1006234534,52190.0,0.0,C1182777172,0.0,218114.73,0,0
159,TRANSFER,416832.9,C1395649646,416832.9,0.0,C640393193,0.0,0.0,1,0
437,CASH_OUT,8006429.04,C761504463,8006429.04,0.0,C1857128616,0.0,8006429.04,1,0
562,CASH_OUT,8208916.0,C135981249,8208916.0,0.0,C1929001854,543017.19,8751933.19,1,0
58,TRANSFER,561948.38,C856217790,561948.38,0.0,C1278181974,0.0,0.0,1,0
279,CASH_OUT,145982.36,C1179343687,145982.36,0.0,C517557051,800.0,0.0,1,0
177,TRANSFER,68536.24,C1139422478,68536.24,0.0,C248138217,0.0,0.0,1,0
329,CASH_OUT,173588.42,C328227354,10589.0,0.0,C85545294,1534038.0,1707626.42,0,0
381,TRANSFER,102256.57,C525941534,102256.57,0.0,C521981840,0.0,0.0,1,0
18,TRANSFER,9131.0,C1592623877,9131.0,0.0,C87183368,0.0,0.0,1,0
495,TRANSFER,987470.17,C1055011986,987470.17,0.0,C182489820,0.0,0.0,1,0
150,CASH_OUT,147171.3,C1071705308,147171.3,0.0,C1917732359,1326800.77,1473972.06,1,0
736,CASH_OUT,172915.56,C962323728,172915.56,0.0,C1193568854,7674508.7,7847424.27,1,0
586,CASH_OUT,10000000.0,C701712936,10000000.0,0.0,C704752055,0.0,10000000.0,1,0
166,CASH_OUT,346309.99,C1746277793,3253.91,0.0,C685032239,17417382.77,17763692.76,0,0
307,CASH_OUT,1749325.14,C1029257629,1749325.14,0.0,C1200877577,1327198.86,3076524.0,1,0
561,TRANSFER,615954.92,C114731289,615954.92,0.0,C236726278,0.0,0.0,1,0
229,CASH_IN,219170.63,C167072902,7768.0,226938.63,C1398670927,0.0,0.0,0,0
207,PAYMENT,1716.91,C626626386,0.0,0.0,M2092493103,0.0,0.0,0,0
373,CASH_IN,116712.56,C1194985107,36413.0,153125.56,C2134961809,17310789.47,17171555.14,0,0
160,CASH_OUT,309614.18,C771900292,0.0,0.0,C413549068,1073524.82,1383138.99,0,0
558,TRANSFER,316877.85,C350145239,316877.85,0.0,C1384673123,0.0,0.0,1,0
146,TRANSFER,7114590.07,C2111007650,7114590.07,0.0,C830545754,0.0,0.0,1,0
487,TRANSFER,1205760.86,C1553540945,1205760.86,0.0,C758612821,0.0,0.0,1,0
392,CASH_OUT,542393.87,C542918191,542393.87,0.0,C308665195,0.0,542393.87,1,0
444,CASH_OUT,348055.47,C1671922232,348055.47,0.0,C965261353,9391.67,357447.14,1,0
397,TRANSFER,1524084.82,C1203889066,0.0,0.0,C1140761873,2160106.86,3684191.68,0,0
87,TRANSFER,1083860.21,C1872678613,1083860.21,0.0,C1669827303,0.0,0.0,1,0
395,TRANSFER,117683.42,C461302689,117683.42,0.0,C96260697,0.0,0.0,1,0
457,CASH_OUT,879136.17,C1919721161,879136.17,0.0,C248420364,13264342.28,14143478.46,1,0
688,PAYMENT,17837.01,C201129268,21892.0,4054.99,M1395623690,0.0,0.0,0,0
488,TRANSFER,50279.4,C260298539,50279.4,0.0,C1861429530,0.0,0.0,1,0
425,CASH_OUT,462452.87,C1588251640,462452.87,0.0,C577926946,0.0,462452.87,1,0
24,CASH_OUT,6844.73,C2006451816,6844.73,0.0,C1380348902,264100.7,270945.42,1,0
305,CASH_IN,61299.19,C1809062895,4224933.93,4286233.12,C221869503,983304.26,922005.07,0,0
95,PAYMENT,15616.43,C865444622,0.0,0.0,M1858833883,0.0,0.0,0,0
290,CASH_OUT,1454356.81,C594782618,1454356.81,0.0,C921928556,2374898.66,3829255.47,1,0
371,CASH_OUT,125758.43,C1940295331,434.0,0.0,C2013522022,28335.96,154094.4,0,0
277,PAYMENT,10692.69,C1307314716,49964.0,39271.31,M1655490110,0.0,0.0,0,0
328,CASH_OUT,25091.68,C1566199885,1022.0,0.0,C416122503,164200.7,189292.38,0,0
372,CASH_OUT,164326.1,C1228959216,7007.0,0.0,C145732569,0.0,164326.1,0,0
302,CASH_IN,7618.42,C17548630,796455.29,804073.71,C285685,19350.79,11732.36,0,0
353,CASH_OUT,76250.81,C1562370595,44729.95,0.0,C1597802091,1282498.94,1358749.76,0,0
71,TRANSFER,91691.75,C1715084286,91691.75,0.0,C415375205,0.0,0.0,1,0
387,TRANSFER,1101871.13,C482076505,1101871.13,0.0,C834643638,0.0,0.0,1,0
230,CASH_OUT,63358.49,C358483234,254149.0,190790.51,C756040445,3160104.32,3223462.81,0,0
568,CASH_OUT,32521.24,C2134024588,32521.24,0.0,C492914405,327985.18,360506.42,1,0
622,TRANSFER,165547.54,C1102869992,165547.54,0.0,C436543926,0.0,0.0,1,0
514,CASH_OUT,10000000.0,C1274141620,10000000.0,0.0,C743250798,0.0,10000000.0,1,0
135,CASH_OUT,27997.82,C568009728,6992.0,0.0,C792512709,2501098.44,4185566.85,0,0
176,CASH_OUT,106642.43,C971898032,106642.43,0.0,C1932810385,4622.5,111264.92,1,0
568,CASH_OUT,2747.85,C598860106,2747.85,0.0,C2038068199,1103433.35,1106181.2,1,0
329,PAYMENT,3502.32,C745728280,447187.73,443685.41,M185082735,0.0,0.0,0,0
34,CASH_OUT,115265.44,C899264372,0.0,0.0,C876815692,571250.69,884135.55,0,0
168,TRANSFER,766031.91,C2022265875,0.0,0.0,C47334062,783130.51,1549162.42,0,0
640,CASH_IN,267971.09,C334105636,48015.0,315986.09,C954040958,89552.89,0.0,0,0
95,CASH_OUT,87999.25,C409531429,87999.25,0.0,C1827219533,0.0,87999.25,1,0
425,TRANSFER,486175.4,C1305617036,486175.4,0.0,C926547978,0.0,0.0,1,0
204,PAYMENT,5189.69,C1590641277,9277.0,4087.31,M473501870,0.0,0.0,0,0
228,TRANSFER,355151.57,C1895390666,355151.57,0.0,C406885847,0.0,0.0,1,0
1,CASH_OUT,35063.63,C1635772897,35063.63,0.0,C1983025922,31140.0,7550.03,1,0
689,CASH_OUT,6174385.48,C1092840661,6174385.48,0.0,C672136064,4188.79,6178574.27,1,0
560,TRANSFER,357882.83,C496377670,357882.83,0.0,C1095351700,0.0,0.0,1,0
608,CASH_OUT,10000000.0,C1583037289,10000000.0,0.0,C368640357,0.0,10000000.0,1,0
241,TRANSFER,470956.59,C1585385873,470956.59,0.0,C1701481925,0.0,0.0,1,0
305,CASH_OUT,83573.54,C192930640,4121.0,0.0,C1470777351,0.0,83573.54,0,0
133,CASH_IN,449045.76,C1169671796,2048486.23,2497532.0,C818838019,3126139.93,2677094.17,0,0
463,TRANSFER,279826.54,C1042499011,279826.54,0.0,C1660783549,0.0,0.0,1,0
343,CASH_OUT,101013.32,C220889953,101013.32,0.0,C463938761,0.0,101013.32,1,0
239,TRANSFER,213399.85,C1387993569,94501.0,0.0,C451731094,4928202.9,5141602.75,0,0
495,PAYMENT,11775.68,C1014389646,28806.09,17030.41,M180786620,0.0,0.0,0,0
323,CASH_OUT,254481.96,C1303566452,298980.0,44498.04,C1952209153,2083677.25,2338159.21,0,0
291,TRANSFER,2324907.08,C1426577344,2324907.08,0.0,C1833411414,0.0,0.0,1,0
679,TRANSFER,3150438.28,C1921052827,3150438.28,0.0,C117597233,0.0,0.0,1,0
19,CASH_OUT,81357.92,C1324925404,2672.0,0.0,C199299242,347827.94,429185.86,0,0
137,CASH_OUT,27371.23,C324802792,0.0,0.0,C248743038,46805.07,74176.3,0,0
39,CASH_OUT,42230.03,C1312873716,79109.13,36879.1,C1701412896,3180101.03,3442428.77,0,0
375,PAYMENT,19398.5,C1643313162,0.0,0.0,M1013079459,0.0,0.0,0,0
352,CASH_OUT,98461.36,C1891152259,19335.0,0.0,C1103039246,27380.0,125841.36,0,0
72,TRANSFER,2947783.87,C1641673590,2947783.87,0.0,C227659861,0.0,0.0,1,0
13,CASH_OUT,138928.17,C566863241,80714.0,0.0,C279784055,208682.28,347610.46,0,0
228,PAYMENT,85848.84,C1245211602,10736.0,0.0,M1786154890,0.0,0.0,0,0
130,CASH_OUT,21531.0,C820901487,21531.0,0.0,C70120540,0.0,21531.0,1,0
396,PAYMENT,4149.51,C2085637888,0.0,0.0,M72162457,0.0,0.0,0,0
460,CASH_OUT,414095.91,C593887896,414095.91,0.0,C434667197,0.0,414095.91,1,0
396,PAYMENT,34194.54,C311355500,0.0,0.0,M1367293826,0.0,0.0,0,0
666,CASH_OUT,145944.8,C1366476838,145944.8,0.0,C248211897,122425.15,268369.95,1,0
190,PAYMENT,1283.93,C1474145171,43632.69,42348.75,M351431814,0.0,0.0,0,0
158,CASH_IN,65107.69,C121005465,2680870.18,2745977.87,C1272165189,89757.7,953505.9,0,0
326,CASH_IN,384457.0,C997246970,7286883.53,7671340.53,C914539876,1888597.19,1504140.19,0,0
184,CASH_OUT,230292.27,C983303136,2083.0,0.0,C43874620,112441.92,335241.68,0,0
396,CASH_OUT,58803.97,C1194657376,0.0,0.0,C1525588795,67619.56,126423.53,0,0
10,CASH_OUT,143657.04,C877199345,31118.0,0.0,C1088012140,86104.7,61924.83,0,0
237,CASH_IN,163000.51,C528809098,5319.0,168319.51,C1249590799,0.0,0.0,0,0
208,CASH_OUT,297150.39,C1522119287,0.0,0.0,C325982869,7411177.43,7975605.52,0,0
271,CASH_OUT,642364.74,C790384924,642364.74,0.0,C348795905,0.0,642364.74,1,0
228,CASH_IN,123235.38,C155122109,157225.0,280460.38,C672935174,108094.32,0.0,0,0
252,PAYMENT,14842.26,C1091035709,32048.45,17206.19,M1219660595,0.0,0.0,0,0
98,TRANSFER,1273674.05,C2014013314,1273674.05,0.0,C315419844,0.0,0.0,1,0
24,CASH_OUT,986876.27,C1896884992,986876.27,0.0,C309078889,57853.96,1044730.24,1,0
225,PAYMENT,353.94,C1594908389,0.0,0.0,M1279059291,0.0,0.0,0,0
178,PAYMENT,3074.2,C1524177,41519.0,38444.8,M1254577822,0.0,0.0,0,0
394,TRANSFER,49950.63,C1012366293,49950.63,0.0,C1028846036,0.0,0.0,1,0
480,CASH_OUT,644781.76,C541658626,644781.76,0.0,C911995008,0.0,644781.76,1,0
83,CASH_OUT,24412.07,C451805271,24412.07,0.0,C75671301,1564103.49,1588515.56,1,0
203,TRANSFER,2913787.08,C1263647967,2913787.08,0.0,C1765579007,0.0,0.0,1,0
376,CASH_IN,36071.6,C689744442,47102.0,83173.6,C368228609,4140446.04,4104374.44,0,0
403,CASH_IN,182128.81,C1364584948,2445817.3,2627946.1,C852767295,2133769.99,1951641.19,0,0
724,TRANSFER,309488.9,C296795076,309488.9,0.0,C658980177,0.0,0.0,1,0
18,CASH_OUT,65210.83,C126173056,0.0,0.0,C1035275986,306725.24,1070267.81,0,0
48,CASH_OUT,269636.33,C957824862,0.0,0.0,C347089466,393737.58,663373.91,0,0
211,TRANSFER,5689516.13,C532793923,5689516.13,0.0,C5325998,0.0,0.0,1,0
231,CASH_OUT,94372.61,C1451318490,0.0,0.0,C421443093,471783.48,566156.08,1,0
